StationName	EventNum	FibreHit	Total Energy Deposit [MeV]	True PosX [mm]	True PosY [mm]	True PosZ [mm]	Station Depth [mm]	Time [ns]
St4_H	9367	246	0.446406	-1.36927	-1.41525	111.556	261.776	1.84603
St4_H	9369	248	0.137778	-3.1333	-3.83732	111.622	261.776	1.82208
St4_H	9371	270	0.371534	13.1055	2.77184	111.552	261.776	1.83931
St4_H	9373	236	0.289057	4.70669	8.89835	111.586	261.776	1.81648
St4_H	9380	247	0.211907	10.9828	10.695	111.802	261.776	1.81352
St4_H	9382	261	0.338452	1.71148	-4.80716	111.755	261.776	1.83111
St4_H	9383	265	0.256684	-8.30345	-16.6336	111.794	261.776	1.82716
St4_H	9384	287	0.274164	8.84294	-8.87728	111.753	261.776	1.80822
St4_H	9385	236	0.294602	2.61364	6.86813	111.559	261.776	1.83609
St4_H	9388	267	0.479094	2.89235	-6.18552	111.751	261.776	1.85729
St4_H	9392	219	0.249838	-9.53462	2.23785	111.788	261.776	1.84224
St4_H	9393	243	0.35713	2.52758	3.77355	111.755	261.776	1.824
St4_H	9394	247	0.318091	4.40593	4.05904	111.765	261.776	1.83922
St4_H	9395	253	0.394614	7.82908	4.73148	111.763	261.776	1.83529
St4_H	9396	257	0.306266	0.628493	-4.1963	111.764	261.776	1.82945
St4_H	9397	264	0.284197	7.40546	-0.315316	111.556	261.776	1.80345
St4_H	9398	256	0.115346	4.03922	-0.438959	111.632	261.776	1.81664
St4_H	9399	236	0.34245	1.58936	5.94874	111.556	261.776	1.82461
St4_H	9400	271	0.342016	8.91073	-1.88343	111.75	261.776	1.79855
St4_H	9401	241	0.259684	-8.16076	-5.89317	111.778	261.776	1.83193
St4_H	9402	259	0.424602	5.1969	-0.424967	111.75	261.776	1.82897
St4_H	9403	241	0.347265	-3.59853	-1.34881	111.769	261.776	1.80654
St4_H	9405	238	0.409518	-6.50231	-2.99566	111.558	261.776	1.84707
St4_H	9406	242	0.345834	-0.614142	1.19204	111.566	261.776	1.84473
St4_H	9408	215	0.234243	-2.45833	10.7854	111.789	261.776	1.81391
St4_H	9412	294	0.333758	9.41946	-11.3634	111.565	261.776	1.85295
St4_H	9414	267	0.341131	10.2243	1.1733	111.75	261.776	1.8187
St4_H	9416	264	0.384205	6.88609	-0.854418	111.553	261.776	1.80305
St4_H	9417	263	0.26132	8.48404	1.27134	111.783	261.776	1.82941
St4_H	9421	227	0.0796755	-8.28447	-0.265841	111.877	261.776	1.8211
St4_H	9422	264	0.383287	10.5917	2.84026	111.552	261.776	1.81992
St4_H	9424	253	0.30039	6.24766	3.33565	111.776	261.776	1.82227
St4_H	9425	249	0.420192	-0.229089	-1.5232	111.75	261.776	1.82624
St4_H	9426	240	0.405514	-0.366967	2.29378	111.563	261.776	1.83559
St4_H	9429	253	0.34981	3.701	0.700647	111.751	261.776	1.81808
St4_H	9430	262	0.181113	4.00827	-2.74863	111.605	261.776	1.80577
St4_H	9431	275	0.207945	2.63684	-9.72307	111.808	261.776	1.81537
St4_H	9432	136	0.461075	-12.5332	34.8585	111.558	261.776	1.89494
St4_H	9433	243	0.35523	2.08997	3.50368	111.783	261.776	1.83028
St4_H	9434	261	0.379594	6.375	-0.0730858	111.751	261.776	1.8215
St4_H	9439	253	0.354391	1.41132	-1.61728	111.75	261.776	1.81349
St4_H	9440	282	0.473995	9.38731	-6.03485	111.577	261.776	1.84686
St4_H	9441	270	0.245842	4.61566	-5.91257	111.667	261.776	1.84841
St4_H	9443	263	0.296135	2.645	-4.5925	111.77	261.776	1.81759
St4_H	9449	270	0.107916	-4.83885	-15.0338	111.619	261.776	1.85215
St4_H	9450	259	0.224047	7.11013	1.62438	111.784	261.776	1.79071
St4_H	9451	278	0.300032	7.28698	-6.451	111.56	261.776	1.8253
St4_H	9452	262	0.38395	6.73392	-0.212116	111.556	261.776	1.82047
St4_H	9453	254	0.322525	-0.647312	-4.02669	111.562	261.776	1.81054
St4_H	9454	270	0.348435	9.38616	-0.867699	111.573	261.776	1.82979
St4_H	9455	267	0.286951	4.86453	-4.30446	111.778	261.776	1.82183
St4_H	9456	268	0.122087	12.328	3.00795	111.641	261.776	1.83908
St4_H	9457	263	0.376729	3.48972	-3.88208	111.753	261.776	1.82469
St4_H	9458	271	0.44366	1.12263	-9.61149	111.755	261.776	1.8168
St4_H	9460	268	0.337677	-0.9041	-10.5043	111.579	261.776	1.83863
St4_H	9466	249	0.264601	8.8261	7.45378	111.763	261.776	1.81766
St4_H	9468	227	0.202708	-0.866354	7.46474	111.795	261.776	1.80274
St4_H	9469	236	0.260868	0.780836	4.93992	111.616	261.776	1.81391
St4_H	9473	254	0.317633	4.09331	0.573725	111.562	261.776	1.81819
St4_H	9476	274	0.299313	8.11793	-4.08058	111.586	261.776	1.81356
St4_H	9478	258	0.372752	2.25201	-2.93083	111.552	261.776	1.81722
St4_H	9479	238	0.360156	-1.08964	2.28405	111.564	261.776	1.82104
St4_H	9482	346	0.370747	13.4607	-29.7703	111.572	261.776	1.85341
St4_H	9483	258	0.317188	4.2161	-1.05203	111.57	261.776	1.83516
St4_H	9484	245	0.112317	0.998348	1.59407	111.829	261.776	1.82921
St4_H	9485	287	0.0723291	10.6027	-6.90774	111.854	261.776	1.81827
St4_H	9487	256	0.229429	3.85154	-0.350031	111.58	261.776	1.79157
St4_H	9489	241	0.324208	1.65966	3.84096	111.751	261.776	1.81034
St4_H	9491	262	0.213674	8.92022	1.88741	111.593	261.776	1.80602
St4_H	9492	257	0.204587	3.60567	-1.26726	111.789	261.776	1.8016
St4_H	9493	224	0.184149	-2.02076	7.3054	111.629	261.776	1.81748
St4_H	9494	234	0.441387	2.63137	7.81632	111.552	261.776	1.82601
St4_H	9496	263	0.393421	6.3599	-0.908492	111.759	261.776	1.82029
St4_H	9497	249	0.312831	1.72512	0.370722	111.758	261.776	1.81331
St4_H	9498	253	0.311564	1.49701	-1.58571	111.758	261.776	1.82745
St4_H	9500	253	0.387108	-0.818816	-3.85002	111.75	261.776	1.83411
St4_H	9501	283	0.348714	9.98636	-6.0749	111.773	261.776	1.81295
St4_H	9503	295	0.345345	5.87212	-15.1256	111.797	261.776	1.87632
St4_H	9504	294	0.521841	10.0594	-10.6413	111.552	261.776	1.7993
St4_H	9507	263	0.351727	2.22446	-5.09988	111.75	261.776	1.81198
St4_H	9512	263	0.33624	4.07224	-3.21997	111.753	261.776	1.80986
St4_H	9513	243	0.349183	0.240448	1.51999	111.75	261.776	1.8223
St4_H	9514	247	0.113552	-0.235642	-0.504899	111.825	261.776	1.80936
St4_H	9516	279	0.485044	8.65738	-5.55654	111.751	261.776	1.83273
St4_H	9517	257	0.272605	2.72793	-2.02798	111.75	261.776	1.7901
St4_H	9518	277	0.376426	8.3853	-4.9479	111.753	261.776	1.81538
St4_H	9521	243	0.211627	0.185769	1.33013	111.808	261.776	1.83722
St4_H	9524	146	0.407523	-16.8985	26.1537	111.566	261.776	1.83637
St4_H	9525	242	0.240573	7.49558	9.09882	111.586	261.776	1.82991
St4_H	9526	267	0.504573	5.9729	-3.13549	111.755	261.776	1.81703
St4_H	9527	264	0.09946	4.40412	-3.19334	111.635	261.776	1.82326
St4_H	9528	277	0.347409	6.35305	-7.11803	111.772	261.776	1.84995
St4_H	9530	253	0.260147	4.78208	1.68605	111.762	261.776	1.80736
St4_H	9532	238	0.366683	-1.48155	1.95422	111.552	261.776	1.80832
St4_H	9534	276	0.261187	8.29603	-4.56782	111.564	261.776	1.8162
St4_H	9536	232	0.327854	-3.39765	2.71589	111.564	261.776	1.82927
St4_H	9537	278	0.349101	0.434861	-13.3733	111.552	261.776	1.83756
St4_H	9539	267	0.131473	10.1388	0.917698	111.827	261.776	1.82563
St4_H	9540	248	0.45354	-3.15976	-3.97658	111.556	261.776	1.82846
St4_H	9541	265	0.298944	5.20474	-2.98863	111.75	261.776	1.81221
St4_H	9543	241	0.249395	2.38576	4.42032	111.785	261.776	1.83321
St4_H	9544	273	0.527863	-1.12232	-12.6969	111.761	261.776	1.86223
St4_H	9545	247	0.370903	1.82805	1.33768	111.757	261.776	1.82643
St4_H	9546	243	0.41541	2.8373	4.09589	111.753	261.776	1.8161
St4_H	9547	278	0.262937	11.4175	-2.52311	111.599	261.776	1.81615
St4_H	9548	309	0.529607	-19.6389	-46.8275	111.75	261.776	1.94401
St4_H	9549	247	0.437932	8.71748	8.39941	111.779	261.776	1.86464
St4_H	9550	250	0.346602	-10.4518	-12.207	111.554	261.776	1.83762
St4_H	9553	278	0.23569	3.6413	-10.2907	111.592	261.776	1.81705
St4_H	9554	241	0.337264	0.967502	3.02557	111.771	261.776	1.8288
St4_H	9555	272	0.226455	8.50588	-2.60107	111.578	261.776	1.81007
St4_H	9556	139	0.596926	-17.8059	28.3677	111.751	261.776	1.91267
St4_H	9559	262	0.254219	4.21852	-2.78364	111.574	261.776	1.80743
St4_H	9560	276	0.370456	11.649	-1.3008	111.552	261.776	1.81621
St4_H	9562	268	0.207299	5.20082	-4.44117	111.614	261.776	1.80962
St4_H	9563	124	0.399799	-27.0046	25.6011	111.552	261.776	1.87522
St4_H	9564	240	0.282619	-2.75687	-0.0559406	111.581	261.776	1.83858
St4_H	9565	251	0.257469	3.63351	1.56772	111.768	261.776	1.80799
St4_H	9566	176	0.334668	3.24752	33.2767	111.631	261.776	1.90517
St4_H	9567	258	0.31392	5.30119	0.106632	111.552	261.776	1.81021
St4_H	9569	228	0.284181	-8.40267	-0.560163	111.565	261.776	1.82284
St4_H	9571	286	0.360991	6.24009	-10.9549	111.559	261.776	1.81613
St4_H	9574	251	0.137129	0.848129	-1.14611	111.826	261.776	1.84064
St4_H	9575	218	0.407933	-5.2898	6.84872	111.56	261.776	1.83403
St4_H	9577	184	0.419475	-32.0632	-5.22851	111.57	261.776	1.9153
St4_H	9578	250	0.278498	3.75287	1.96162	111.561	261.776	1.79876
St4_H	9579	258	0.295172	-1.25948	-6.34136	111.571	261.776	1.84386
St4_H	9580	276	0.428124	4.70992	-8.21641	111.552	261.776	1.84431
St4_H	9584	263	0.255949	0.64478	-6.57017	111.782	261.776	1.81502
St4_H	9586	242	0.33129	3.74464	5.45311	111.552	261.776	1.81995
St4_H	9587	273	0.392973	6.69801	-4.90954	111.753	261.776	1.81271
St4_H	9590	264	0.271151	7.4419	-0.210635	111.58	261.776	1.8288
St4_H	9592	271	0.263595	5.24924	-5.3969	111.796	261.776	1.82505
St4_H	9593	254	0.358267	5.14557	1.75559	111.559	261.776	1.8243
St4_H	9594	244	0.3598	0.189385	0.997763	111.558	261.776	1.82813
St4_H	9595	257	0.212522	8.12228	3.53571	111.819	261.776	1.82287
St4_H	9598	266	0.314351	5.77728	-2.77837	111.562	261.776	1.82125
St4_H	9599	248	0.298357	-1.66368	-2.43411	111.57	261.776	1.81466
St4_H	9600	280	0.357809	11.5442	-3.06608	111.558	261.776	1.82606
St4_H	9601	239	0.219561	-5.45749	-2.58149	111.802	261.776	1.81453
St4_H	9602	274	0.265219	6.39408	-5.61592	111.561	261.776	1.80537
St4_H	9604	261	0.374516	14.2805	7.83578	111.751	261.776	1.82652
St4_H	9606	272	0.318741	9.07633	-2.04723	111.57	261.776	1.8216
St4_H	9607	258	0.413365	4.64285	-0.530336	111.552	261.776	1.82815
St4_H	9608	247	0.266817	4.77992	4.22904	111.783	261.776	1.83604
St4_H	9609	257	0.201687	3.83172	-1.06733	111.814	261.776	1.81214
St4_H	9610	251	0.252905	3.93658	1.66162	111.782	261.776	1.81465
St4_H	9611	265	0.308406	5.85156	-2.25005	111.769	261.776	1.85067
St4_H	9612	328	0.44713	14.8209	-20.6193	111.562	261.776	1.87441
St4_H	9612	329	0.0859606	14.8931	-20.7321	111.889	261.776	1.87886
St4_H	9613	276	0.241416	13.8291	0.746141	111.603	261.776	1.80999
St4_H	9614	261	0.178474	5.4078	-1.21351	111.81	261.776	1.81023
St4_H	9615	259	0.18503	1.28599	-4.16991	111.811	261.776	1.83324
St4_H	9617	248	0.308877	4.05131	3.10405	111.567	261.776	1.82464
St4_H	9619	358	0.48437	20.943	-27.2652	111.574	261.776	1.88776
St4_H	9620	256	0.364383	5.36149	1.09785	111.557	261.776	1.81777
St4_H	9621	273	0.358761	1.31175	-10.3547	111.751	261.776	1.81204
St4_H	9622	239	0.153009	-2.87144	0.307846	111.822	261.776	1.80965
St4_H	9628	262	0.35881	13.5826	6.62636	111.558	261.776	1.8275
St4_H	9631	236	0.0777189	-2.73239	1.40628	111.658	261.776	1.80422
St4_H	9632	280	0.433403	7.07533	-7.54519	111.556	261.776	1.8289
St4_H	9633	283	0.174855	11.3681	-4.74938	111.819	261.776	1.83756
St4_H	9634	259	0.292734	5.3019	-0.324983	111.751	261.776	1.80237
St4_H	9635	238	0.355706	-1.74796	1.59625	111.577	261.776	1.82197
St4_H	9637	263	0.287561	8.84975	1.64569	111.789	261.776	1.84714
St4_H	9639	264	0.372565	6.79228	-1.03055	111.559	261.776	1.79773
St4_H	9640	249	0.371785	3.62032	2.3964	111.76	261.776	1.82291
St4_H	9641	165	0.515454	-35.4603	-0.585376	111.758	261.776	1.89133
St4_H	9642	293	0.374974	15.6837	-4.49957	111.767	261.776	1.81933
St4_H	9643	264	0.320524	2.70137	-5.07256	111.552	261.776	1.818
St4_H	9645	239	0.272793	-2.04502	0.970788	111.75	261.776	1.80377
St4_H	9648	266	0.187783	0.312652	-8.16447	111.61	261.776	1.82012
St4_H	9650	213	0.291674	-6.72025	7.63613	111.785	261.776	1.83438
St4_H	9655	275	0.430517	7.3604	-5.15733	111.75	261.776	1.82079
St4_H	9656	261	0.363076	8.05189	1.6456	111.758	261.776	1.82873
St4_H	9659	273	0.373329	11.268	-0.458748	111.764	261.776	1.85719
St4_H	9660	247	0.0620046	7.1558	6.54907	111.859	261.776	1.84115
St4_H	9661	271	0.241367	4.92221	-5.72419	111.796	261.776	1.83511
St4_H	9663	266	0.417663	3.77218	-4.7558	111.573	261.776	1.83376
St4_H	9665	275	0.34896	4.98073	-7.4718	111.756	261.776	1.82983
St4_H	9666	280	0.29023	1.12007	-13.6914	111.606	261.776	1.83497
St4_H	9667	245	0.482639	6.52397	6.90844	111.754	261.776	1.87838
St4_H	9669	291	0.144964	12.9253	-6.63523	111.809	261.776	1.80608
St4_H	9671	196	0.274918	-13.7977	7.61215	111.619	261.776	1.84587
St4_H	9672	254	0.297689	2.0051	-1.33098	111.582	261.776	1.82661
St4_H	9673	262	0.294741	-5.07698	-12.0444	111.561	261.776	1.82373
St4_H	9674	304	0.365615	21.77	-3.31519	111.561	261.776	1.82995
St4_H	9677	254	0.386376	8.01055	4.547	111.552	261.776	1.81258
St4_H	9678	277	0.356136	8.56034	-4.8254	111.75	261.776	1.82523
St4_H	9679	271	0.267551	8.2694	-2.36473	111.808	261.776	1.79186
St4_H	9680	250	0.242183	-3.94849	-5.79386	111.585	261.776	1.84164
St4_H	9681	219	0.338397	-4.80361	6.74529	111.771	261.776	1.80657
St4_H	9682	283	0.377804	14.1593	-1.85849	111.757	261.776	1.83705
St4_H	9684	269	0.0711174	5.82271	-4.26718	111.839	261.776	1.80704
St4_H	9686	311	0.329136	11.8417	-16.2721	111.762	261.776	1.8354
St4_H	9687	266	0.308155	2.53555	-6.02122	111.562	261.776	1.81019
St4_H	9689	243	0.0517689	3.24118	4.36098	111.854	261.776	1.81474
St4_H	9690	290	0.250081	7.98435	-10.8711	111.587	261.776	1.81065
St4_H	9691	260	0.181389	7.7889	1.90606	111.618	261.776	1.79648
St4_H	9693	243	0.335427	4.2626	5.47986	111.762	261.776	1.82989
St4_H	9694	376	0.26705	24.8036	-31.1116	111.621	261.776	1.89395
St4_H	9697	253	0.190904	-3.26866	-6.14138	111.805	261.776	1.81891
St4_H	9699	252	0.159806	2.94406	0.496657	111.601	261.776	1.81316
St4_H	9702	268	0.266924	5.03445	-4.51719	111.56	261.776	1.81103
St4_H	9704	264	0.41692	17.1545	9.3844	111.552	261.776	1.85794
St4_H	9706	256	0.246371	3.75219	-0.422387	111.599	261.776	1.81085
St4_H	9707	267	0.335532	6.94692	-2.12438	111.75	261.776	1.83325
St4_H	9709	255	0.29987	5.17184	1.34829	111.757	261.776	1.80924
St4_H	9711	265	0.378185	6.08363	-2.10277	111.75	261.776	1.84794
St4_H	9712	307	0.302116	5.87532	-20.5236	111.766	261.776	1.84245
St4_H	9713	279	0.17164	6.85127	-7.21928	111.827	261.776	1.8333
St4_H	9715	236	0.353383	7.48826	11.8869	111.567	261.776	1.81258
St4_H	9717	263	0.319015	8.7055	1.45285	111.764	261.776	1.82106
St4_H	9718	219	0.167052	-7.79385	3.69122	111.823	261.776	1.82883
St4_H	9719	311	0.41585	36.55	8.52291	111.75	261.776	1.85673
St4_H	9720	326	0.315934	38.4467	3.93333	111.552	261.776	1.83114
St4_H	9721	266	0.0656086	10.4107	1.60971	111.656	261.776	1.82136
St4_H	9723	260	0.245617	-15.2367	-21.1385	111.598	261.776	1.8398
St4_H	9725	255	0.242953	-1.39954	-5.15318	111.789	261.776	1.80107
St4_H	9727	264	0.128138	2.12922	-5.79352	111.622	261.776	1.83034
St4_H	9728	244	0.428094	7.25967	8.09897	111.553	261.776	1.81571
St4_H	9729	249	0.543117	4.36617	3.12232	111.755	261.776	1.83604
St4_H	9730	236	0.218986	-13.5861	-9.13712	111.597	261.776	1.83507
St4_H	9731	265	0.380305	0.225227	-7.85577	111.78	261.776	1.84831
St4_H	9733	262	0.233617	5.02141	-1.72671	111.614	261.776	1.81782
St4_H	9734	286	0.335757	11.1558	-6.04672	111.557	261.776	1.8083
St4_H	9735	256	0.447362	5.29347	0.92515	111.558	261.776	1.82291
St4_H	9736	265	0.28447	3.14041	-5.15996	111.774	261.776	1.81765
St4_H	9737	285	0.311428	10.0523	-6.76894	111.75	261.776	1.82995
St4_H	9738	321	0.441273	17.1111	-15.1565	111.764	261.776	1.84572
St4_H	9739	258	0.373427	0.174329	-4.98983	111.552	261.776	1.82478
St4_H	9742	312	0.375751	12.7654	-15.7544	111.557	261.776	1.84031
St4_H	9745	242	0.085103	0.669987	2.56687	111.647	261.776	1.822
St4_H	9746	259	0.184907	0.701812	-4.75046	111.815	261.776	1.8162
St4_H	9747	256	0.254279	7.50018	3.04696	111.6	261.776	1.81398
St4_H	9750	307	0.250613	12.1243	-14.0341	111.812	261.776	1.84737
St4_H	9752	243	0.184056	2.89419	4.04027	111.807	261.776	1.8346
St4_H	9756	282	0.285862	11.9002	-3.74521	111.583	261.776	1.81873
St4_H	9757	276	0.191312	4.06555	-8.99174	111.583	261.776	1.80476
St4_H	9758	257	0.376026	2.64348	-2.0858	111.75	261.776	1.82137
St4_H	9760	247	0.247653	3.92022	3.58079	111.768	261.776	1.81418
St4_H	9762	173	0.552599	15.7814	47.2452	111.751	261.776	1.90766
St4_H	9763	265	0.334424	6.5419	-1.60628	111.755	261.776	1.80877
St4_H	9764	241	0.316915	5.53701	7.75676	111.758	261.776	1.80253
St4_H	9765	254	0.151846	7.24337	3.63192	111.625	261.776	1.83223
St4_H	9767	240	0.454848	-2.66247	-0.0940594	111.553	261.776	1.81549
St4_H	9768	265	0.420127	4.0376	-4.17448	111.751	261.776	1.81552
St4_H	9769	256	0.321214	4.34406	0.0432894	111.552	261.776	1.81137
St4_H	9770	229	0.352194	-1.6766	5.74631	111.768	261.776	1.84484
St4_H	9771	269	0.275006	0.379035	-9.5003	111.753	261.776	1.80196
St4_H	9772	242	0.0419697	4.90754	6.45658	111.668	261.776	1.83844
St4_H	9774	256	0.333367	1.76032	-2.50154	111.557	261.776	1.82413
St4_H	9775	272	0.0727971	9.08594	-2.29667	111.638	261.776	1.81035
St4_H	9778	265	0.117513	3.80091	-4.2368	111.818	261.776	1.81813
St4_H	9779	140	0.175684	-0.694395	44.8629	111.631	261.776	1.88949
St4_H	9780	272	0.703037	8.65575	-2.46577	111.571	261.776	1.86147
St4_H	9781	251	0.195041	5.20412	3.19881	111.81	261.776	1.83635
St4_H	9783	264	0.227192	1.8823	-5.74819	111.595	261.776	1.81363
St4_H	9784	239	0.312218	1.09637	4.08621	111.752	261.776	1.81016
St4_H	9786	245	0.353728	-1.32932	-0.870507	111.752	261.776	1.82558
St4_H	9788	260	0.434708	8.75788	2.74146	111.553	261.776	1.7997
St4_H	9790	260	0.630893	5.32297	-0.580854	111.596	261.776	1.86906
St4_H	9791	274	0.246447	13.0208	0.80356	111.6	261.776	1.80738
St4_H	9793	213	0.423217	-11.3745	2.91259	111.756	261.776	1.82426
St4_H	9794	266	0.0115996	2.58713	-5.86315	111.669	261.776	1.78862
St4_H	9795	263	0.351044	-0.424126	-7.69386	111.758	261.776	1.82213
St4_H	9798	223	0.141906	0.0592049	10.128	111.807	261.776	1.83574
St4_H	9802	271	0.418175	3.81217	-6.89453	111.762	261.776	1.81882
St4_H	9803	250	0.151421	0.574964	-1.00503	111.606	261.776	1.81032
St4_H	9804	269	0.430206	3.06946	-6.86949	111.751	261.776	1.85014
St4_H	9805	279	0.106529	8.27088	-6.13317	111.841	261.776	1.81285
St4_H	9806	243	0.266237	1.9931	3.14674	111.799	261.776	1.84129
St4_H	9809	252	0.295849	5.58105	2.9976	111.552	261.776	1.81076
St4_H	9810	264	0.39836	1.83925	-5.79829	111.589	261.776	1.82902
St4_H	9811	254	0.350591	1.94733	-1.57795	111.563	261.776	1.83585
St4_H	9812	242	0.529008	2.61062	4.28409	111.557	261.776	1.8621
St4_H	9814	254	0.281846	7.80075	4.48231	111.594	261.776	1.81725
St4_H	9815	268	0.414768	6.91549	-2.63175	111.559	261.776	1.83831
St4_H	9817	258	0.183413	5.49926	0.166132	111.619	261.776	1.8208
St4_H	9819	268	0.390586	7.37256	-2.10014	111.552	261.776	1.81843
St4_H	9820	280	0.280007	8.39504	-6.35274	111.566	261.776	1.81164
St4_H	9821	271	0.473474	-0.711106	-11.5292	111.752	261.776	1.83731
St4_H	9824	279	0.200871	13.6476	-0.428919	111.818	261.776	1.83178
St4_H	9828	274	0.311857	10.1834	-1.97704	111.566	261.776	1.81635
St4_H	9830	252	0.293647	8.16851	5.63314	111.557	261.776	1.81432
St4_H	9832	263	0.353566	-14.4578	-21.6866	111.774	261.776	1.88171
St4_H	9833	273	0.340989	7.78858	-3.78309	111.762	261.776	1.81883
St4_H	9834	273	0.414037	7.31148	-4.3483	111.75	261.776	1.80989
St4_H	9836	248	0.39879	4.65603	3.8817	111.569	261.776	1.8474
St4_H	9837	270	0.371048	7.1048	-3.2958	111.557	261.776	1.8263
St4_H	9838	250	0.348904	-1.39285	-3.20084	111.566	261.776	1.81566
St4_H	9839	211	0.352441	8.85795	23.9753	111.751	261.776	1.86189
St4_H	9840	259	0.256338	3.81637	-1.65109	111.799	261.776	1.81949
St4_H	9841	260	0.478665	11.3678	5.30039	111.553	261.776	1.81389
St4_H	9845	255	0.325085	3.54912	-0.4058	111.761	261.776	1.84625
St4_H	9846	252	0.252116	3.28682	0.789744	111.57	261.776	1.80431
St4_H	9847	260	0.442387	6.04757	-0.0450328	111.558	261.776	1.84722
St4_H	9848	276	0.144829	5.19411	-7.59779	111.609	261.776	1.80042
St4_H	9849	227	1.16479	1.60723	9.8276	111.751	261.776	1.8774
St4_H	9851	259	0.348303	10.1842	4.60316	111.751	261.776	1.8168
St4_H	9853	254	0.311498	-0.156258	-3.62501	111.552	261.776	1.82232
St4_H	9854	248	0.266359	10.3086	9.34642	111.573	261.776	1.799
St4_H	9859	215	0.392275	-11.4901	1.89268	111.75	261.776	1.82693
St4_H	9861	280	0.308319	11.9519	-2.61896	111.571	261.776	1.82638
St4_H	9862	257	0.0809715	1.90561	-2.6708	111.837	261.776	1.82258
St4_H	9863	249	0.20162	1.06153	-0.379949	111.806	261.776	1.82856
St4_H	9864	237	0.556677	1.50923	5.36491	111.751	261.776	1.84295
St4_H	9866	277	0.230998	8.18374	-5.05505	111.792	261.776	1.81795
St4_H	9867	250	0.212054	-2.35417	-3.92516	111.616	261.776	1.82473
St4_H	9869	230	0.0955007	3.35168	10.411	111.621	261.776	1.81864
St4_H	9870	254	0.103863	1.49505	-2.12876	111.652	261.776	1.828
St4_H	9871	302	0.266852	8.20387	-16.0806	111.592	261.776	1.81859
St4_H	9872	270	0.317545	10.7748	0.374665	111.557	261.776	1.81489
St4_H	9873	246	0.248152	-0.77104	-0.637387	111.595	261.776	1.8205
St4_H	9874	159	0.294816	-7.88902	29.7281	111.768	261.776	1.88222
St4_H	9875	279	0.189668	5.42419	-8.96008	111.809	261.776	1.82611
St4_H	9876	247	0.226178	3.82513	3.5482	111.814	261.776	1.8134
St4_H	9877	261	0.216099	2.31527	-4.31033	111.816	261.776	1.83375
St4_H	9879	274	0.263619	4.35021	-7.58408	111.603	261.776	1.83122
St4_H	9880	281	0.39763	9.93548	-5.12181	111.753	261.776	1.83886
St4_H	9882	234	0.330303	3.36753	8.59664	111.558	261.776	1.80253
St4_H	9883	226	0.36953	-4.80165	3.88003	111.558	261.776	1.79855
St4_H	9884	241	0.488369	-1.98536	0.260946	111.767	261.776	1.83355
St4_H	9886	266	0.315581	8.88837	0.181928	111.565	261.776	1.83208
St4_H	9888	250	0.447518	-0.701899	-2.50103	111.563	261.776	1.82237
St4_H	9889	277	0.0639214	2.3112	-10.8868	111.851	261.776	1.82154
St4_H	9890	270	0.112239	4.98588	-5.20008	111.634	261.776	1.80433
St4_H	9894	226	0.430624	-4.26428	4.32072	111.555	261.776	1.8337
St4_H	9895	287	0.320971	10.3524	-7.24021	111.768	261.776	1.82894
St4_H	9897	249	0.331026	3.65441	2.4431	111.765	261.776	1.83103
St4_H	9900	263	0.343188	26.4114	19.1093	111.752	261.776	1.82828
St4_H	9902	257	0.269145	3.41231	-1.20961	111.785	261.776	1.83687
St4_H	9905	174	0.254252	-16.6587	14.2756	111.586	261.776	1.83565
St4_H	9908	277	0.173199	11.5218	-1.98716	111.797	261.776	1.80603
St4_H	9909	243	0.241856	-7.21171	-5.824	111.769	261.776	1.82804
St4_H	9910	264	0.525541	5.78932	-1.95462	111.553	261.776	1.8553
St4_H	9911	240	0.307227	-3.12438	-0.614215	111.565	261.776	1.82377
St4_H	9913	252	0.0699337	3.97592	1.21939	111.639	261.776	1.81019
St4_H	9915	273	0.382587	5.41691	-6.27883	111.755	261.776	1.8256
St4_H	9916	247	0.0608465	-1.27614	-1.53408	111.851	261.776	1.8254
St4_H	9922	189	0.393284	-0.419387	24.2335	111.759	261.776	1.86144
St4_H	9924	256	0.304756	5.87917	1.50433	111.56	261.776	1.79446
St4_H	9925	253	0.386981	1.23919	-1.75926	111.751	261.776	1.84435
St4_H	9928	261	0.229765	5.79634	-0.53725	111.796	261.776	1.80216
St4_H	9930	257	0.321817	0.40703	-4.29879	111.753	261.776	1.81676
St4_H	9931	271	0.347472	12.5615	1.76351	111.75	261.776	1.8103
St4_H	9932	237	0.092734	-1.19859	2.84514	111.825	261.776	1.82982
St4_H	9934	259	0.395404	3.63913	-1.97251	111.75	261.776	1.83955
St4_H	9935	276	0.388244	5.22241	-7.72431	111.552	261.776	1.82401
St4_H	9938	149	0.317729	-21.7959	20.1142	111.76	261.776	1.87341
St4_H	9939	261	0.322127	4.8353	-1.68719	111.756	261.776	1.81239
St4_H	9941	272	0.091477	8.74315	-2.30052	111.645	261.776	1.81402
St4_H	9942	286	0.359664	35.5594	18.4351	111.591	261.776	1.88326
St4_H	9943	299	0.338085	40.2757	17.5523	111.796	261.776	1.91253
St4_H	9944	269	0.288421	6.83487	-3.14992	111.759	261.776	1.83012
St4_H	9945	260	0.19565	3.13527	-2.76865	111.596	261.776	1.79129
St4_H	9948	271	0.361333	5.67149	-5.08431	111.752	261.776	1.82246
St4_H	9952	251	0.343481	0.495672	-1.7007	111.753	261.776	1.80508
