"z,"	"dz,"	"T,"	"yPln,"	"dV,"	"yi,"	"y,"	"E,"	"p,"	"relbeta,"	"relgamma,"	relgamma*relbeta
5.735735736	0.03003003	180.6146259	1.44E-05	0.000943694	5.181109103	5490.244428	1118.884626	609.5508291	0.544784346	1.192497496	0.649653969
5.765765766	0.03003003	180.4735052	1.45E-05	0.000943694	5.181871488	5491.050999	1118.743505	609.2917508	0.544621486	1.192347091	0.649377845
5.795795796	0.03003003	180.3322995	1.45E-05	0.000943694	5.182637234	5491.86113	1118.6023	609.0324388	0.544458418	1.192196595	0.649101473
5.825825826	0.03003003	180.1910086	1.45E-05	0.000943694	5.183406355	5492.674832	1118.461009	608.7728927	0.544295141	1.192046009	0.648824851
5.855855856	0.03003003	180.0496323	1.45E-05	0.000943695	5.184178861	5493.49212	1118.319632	608.5131117	0.544131654	1.191895331	0.648547978
5.885885886	0.03003003	179.9081705	1.45E-05	0.000943695	5.184954767	5494.313007	1118.178171	608.2530954	0.543967957	1.191744562	0.648270855
5.915915916	0.03003003	179.766623	1.45E-05	0.000943695	5.185734085	5495.137505	1118.036623	607.9928433	0.54380405	1.191593702	0.647993481
5.945945946	0.03003003	179.6249896	1.45E-05	0.000943695	5.186516827	5495.965629	1117.89499	607.7323547	0.543639931	1.191442751	0.647715854
5.975975976	0.03003003	179.4832702	1.45E-05	0.000943696	5.187303006	5496.797392	1117.75327	607.4716291	0.5434756	1.191291707	0.647437975
6.006006006	0.03003003	179.3414646	1.45E-05	0.000943696	5.188092636	5497.632808	1117.611465	607.210666	0.543311057	1.191140572	0.647159843
6.036036036	0.03003003	179.1995726	1.46E-05	0.000943696	5.188885729	5498.47189	1117.469573	606.9494647	0.543146301	1.190989345	0.646881457
6.066066066	0.03003003	179.057594	1.46E-05	0.000943696	5.189682297	5499.314652	1117.327594	606.6880247	0.542981332	1.190838025	0.646602817
6.096096096	0.03003003	178.9155286	1.46E-05	0.000943696	5.190482355	5500.161108	1117.185529	606.4263455	0.542816148	1.190686613	0.646323921
6.126126126	0.03003003	178.7733764	1.46E-05	0.000943697	5.191285915	5501.011272	1117.043376	606.1644264	0.54265075	1.190535109	0.64604477
6.156156156	0.03003003	178.6311371	1.46E-05	0.000943697	5.19209299	5501.865157	1116.901137	605.9022669	0.542485138	1.190383511	0.645765363
6.186186186	0.03003003	178.4888105	1.46E-05	0.000943697	5.192903594	5502.722778	1116.75881	605.6398665	0.542319309	1.190231821	0.645485699
6.216216216	0.03003003	178.3463964	1.46E-05	0.000943697	5.19371774	5503.584149	1116.616396	605.3772245	0.542153264	1.190080037	0.645205777
6.246246246	0.03003003	178.2038948	1.46E-05	0.000943698	5.194535441	5504.449283	1116.473895	605.1143403	0.541987003	1.18992816	0.644925597
6.276276276	0.03003003	178.0613053	1.47E-05	0.000943698	5.19535671	5505.318196	1116.331305	604.8512134	0.541820525	1.18977619	0.644645159
6.306306306	0.03003003	177.9186279	1.47E-05	0.000943698	5.196181562	5506.190901	1116.188628	604.5878432	0.541653828	1.189624125	0.644364461
6.336336336	0.03003003	177.7758623	1.47E-05	0.000943698	5.19701001	5507.067414	1116.045862	604.3242291	0.541486913	1.189471967	0.644083504
6.366366366	0.03003003	177.6330084	1.47E-05	0.000943699	5.197842067	5507.947747	1115.903008	604.0603705	0.54131978	1.189319714	0.643802286
6.396396396	0.03003003	177.490066	1.47E-05	0.000943699	5.198677748	5508.831916	1115.760066	603.7962669	0.541152426	1.189167368	0.643520806
6.426426426	0.03003003	177.3470348	1.47E-05	0.000943699	5.199517065	5509.719936	1115.617035	603.5319176	0.540984853	1.189014926	0.643239065
6.456456456	0.03003003	177.2039148	1.47E-05	0.000943699	5.200360033	5510.61182	1115.473915	603.267322	0.540817059	1.18886239	0.642957061
6.486486486	0.03003003	177.0607058	1.47E-05	0.000943699	5.201206666	5511.507585	1115.330706	603.0024795	0.540649044	1.188709759	0.642674795
6.516516517	0.03003003	176.9174074	1.48E-05	0.0009437	5.202056978	5512.407244	1115.187407	602.7373896	0.540480807	1.188557033	0.642392264
6.546546547	0.03003003	176.7740197	1.48E-05	0.0009437	5.202910982	5513.310812	1115.04402	602.4720516	0.540312347	1.188404212	0.642109469
6.576576577	0.03003003	176.6305424	1.48E-05	0.0009437	5.203768694	5514.218305	1114.900542	602.206465	0.540143665	1.188251295	0.641826409
6.606606607	0.03003003	176.4869752	1.48E-05	0.0009437	5.204630126	5515.129738	1114.756975	601.940629	0.539974759	1.188098282	0.641543084
6.636636637	0.03003003	176.3433181	1.48E-05	0.000943701	5.205495294	5516.045125	1114.613318	601.6745432	0.539805629	1.187945174	0.641259492
6.666666667	0.03003003	176.1995708	1.48E-05	0.000943701	5.206364212	5516.964482	1114.469571	601.4082068	0.539636274	1.187791969	0.640975633
6.696696697	0.03003003	176.0557331	1.48E-05	0.000943701	5.207236894	5517.887824	1114.325733	601.1416194	0.539466694	1.187638668	0.640691506
6.726726727	0.03003003	175.9118049	1.48E-05	0.000943701	5.208113355	5518.815167	1114.181805	600.8747802	0.539296888	1.187485271	0.640407111
6.756756757	0.03003003	175.767786	1.49E-05	0.000943702	5.208993609	5519.746526	1114.037786	600.6076886	0.539126856	1.187331777	0.640122447
6.786786787	0.03003003	175.6236761	1.49E-05	0.000943702	5.209877671	5520.681916	1113.893676	600.3403441	0.538956596	1.187178185	0.639837514
6.816816817	0.03003003	175.4794751	1.49E-05	0.000943702	5.210765556	5521.621353	1113.749475	600.072746	0.538786109	1.187024497	0.63955231
6.846846847	0.03003003	175.3351829	1.49E-05	0.000943702	5.211657279	5522.564853	1113.605183	599.8048936	0.538615393	1.186870712	0.639266835
6.876876877	0.03003003	175.1907991	1.49E-05	0.000943703	5.212552854	5523.512431	1113.460799	599.5367864	0.538444449	1.186716829	0.638981089
6.906906907	0.03003003	175.0463237	1.49E-05	0.000943703	5.213452296	5524.464103	1113.316324	599.2684237	0.538273275	1.186562848	0.63869507
6.936936937	0.03003003	174.9017563	1.49E-05	0.000943703	5.21435562	5525.419886	1113.171756	598.9998048	0.538101871	1.18640877	0.638408779
6.966966967	0.03003003	174.7570969	1.49E-05	0.000943703	5.215262843	5526.379795	1113.027097	598.7309292	0.537930236	1.186254593	0.638122213
6.996996997	0.03003003	174.6123453	1.50E-05	0.000943704	5.216173978	5527.343846	1112.882345	598.4617962	0.53775837	1.186100318	0.637835374
7.027027027	0.03003003	174.4675012	1.50E-05	0.000943704	5.217089041	5528.312056	1112.737501	598.1924052	0.537586272	1.185945944	0.637548259
7.057057057	0.03003003	174.3225644	1.50E-05	0.000943704	5.218008047	5529.284441	1112.592564	597.9227555	0.537413942	1.185791472	0.637260869
7.087087087	0.03003003	174.1775348	1.50E-05	0.000943704	5.218931012	5530.261016	1112.447535	597.6528464	0.537241378	1.185636901	0.636973202
7.117117117	0.03003003	174.0324121	1.50E-05	0.000943705	5.219857952	5531.241799	1112.302412	597.3826773	0.53706858	1.18548223	0.636685258
7.147147147	0.03003003	173.8871963	1.50E-05	0.000943705	5.220788882	5532.226807	1112.157196	597.1122476	0.536895548	1.18532746	0.636397037
7.177177177	0.03003003	173.7418869	1.50E-05	0.000943705	5.221723817	5533.216054	1112.011887	596.8415566	0.536722281	1.185172591	0.636108537
7.207207207	0.03003003	173.5964839	1.51E-05	0.000943705	5.222662773	5534.20956	1111.866484	596.5706037	0.536548778	1.185017622	0.635819757
7.237237237	0.03003003	173.4509871	1.51E-05	0.000943706	5.223605767	5535.207339	1111.720987	596.2993882	0.536375039	1.184862552	0.635530698
7.267267267	0.03003003	173.3053963	1.51E-05	0.000943706	5.224552814	5536.209409	1111.575396	596.0279093	0.536201063	1.184707383	0.635241358
7.297297297	0.03003003	173.1597112	1.51E-05	0.000943706	5.225503931	5537.215787	1111.429711	595.7561666	0.53602685	1.184552113	0.634951737
7.327327327	0.03003003	173.0139317	1.51E-05	0.000943706	5.226459132	5538.226491	1111.283932	595.4841592	0.535852398	1.184396743	0.634661834
7.357357357	0.03003003	172.8680575	1.51E-05	0.000943707	5.227418435	5539.241536	1111.138057	595.2118866	0.535677707	1.184241271	0.634371648
7.387387387	0.03003003	172.7220885	1.51E-05	0.000943707	5.228381856	5540.26094	1110.992088	594.939348	0.535502776	1.184085699	0.634081179
7.417417417	0.03003003	172.5760244	1.51E-05	0.000943707	5.229349411	5541.284722	1110.846024	594.6665427	0.535327606	1.183930025	0.633790426
7.447447447	0.03003003	172.4298651	1.52E-05	0.000943707	5.230321117	5542.312897	1110.699865	594.3934702	0.535152194	1.18377425	0.633499387
7.477477477	0.03003003	172.2836103	1.52E-05	0.000943708	5.23129699	5543.345484	1110.55361	594.1201297	0.534976542	1.183618372	0.633208063
7.507507508	0.03003003	172.1372599	1.52E-05	0.000943708	5.232277046	5544.3825	1110.40726	593.8465205	0.534800647	1.183462393	0.632916453
7.537537538	0.03003003	171.9908136	1.52E-05	0.000943708	5.233261303	5545.423963	1110.260814	593.5726419	0.534624509	1.183306312	0.632624556
7.567567568	0.03003003	171.8442712	1.52E-05	0.000943708	5.234249777	5546.46989	1110.114271	593.2984933	0.534448127	1.183150129	0.632332371
7.597597598	0.03003003	171.6976325	1.52E-05	0.000943709	5.235242485	5547.5203	1109.967632	593.024074	0.534271502	1.182993842	0.632039897
7.627627628	0.03003003	171.5508973	1.52E-05	0.000943709	5.236239445	5548.575211	1109.820897	592.7493832	0.534094631	1.182837453	0.631747134
7.657657658	0.03003003	171.4040654	1.53E-05	0.000943709	5.237240673	5549.63464	1109.674065	592.4744202	0.533917516	1.182680961	0.631454081
7.687687688	0.03003003	171.2571367	1.53E-05	0.000943709	5.238246186	5550.698606	1109.527137	592.1991845	0.533740154	1.182524366	0.631160737
7.717717718	0.03003003	171.1101107	1.53E-05	0.00094371	5.239256002	5551.767127	1109.380111	591.9236751	0.533562545	1.182367667	0.630867101
7.747747748	0.03003003	170.9629875	1.53E-05	0.00094371	5.240270137	5552.840221	1109.232987	591.6478916	0.533384689	1.182210864	0.630573174
7.777777778	0.03003003	170.8157666	1.53E-05	0.00094371	5.24128861	5553.917907	1109.085767	591.371833	0.533206584	1.182053957	0.630278953
7.807807808	0.03003003	170.6684481	1.53E-05	0.00094371	5.242311439	5555.000204	1108.938448	591.0954988	0.533028231	1.181896947	0.629984438
7.837837838	0.03003003	170.5210315	1.53E-05	0.000943711	5.243338639	5556.08713	1108.791032	590.8188882	0.532849628	1.181739831	0.629689629
7.867867868	0.03003003	170.3735167	1.54E-05	0.000943711	5.244370231	5557.178703	1108.643517	590.5420005	0.532670774	1.181582611	0.629394524
7.897897898	0.03003003	170.2259036	1.54E-05	0.000943711	5.24540623	5558.274943	1108.495904	590.2648349	0.53249167	1.181425287	0.629099124
7.927927928	0.03003003	170.0781918	1.54E-05	0.000943711	5.246446655	5559.375869	1108.348192	589.9873908	0.532312314	1.181267857	0.628803426
7.957957958	0.03003003	169.9303811	1.54E-05	0.000943712	5.247491525	5560.4815	1108.200381	589.7096674	0.532132706	1.181110321	0.628507431
7.987987988	0.03003003	169.7824714	1.54E-05	0.000943712	5.248540857	5561.591855	1108.052471	589.431664	0.531952844	1.18095268	0.628211137
8.018018018	0.03003003	169.6344624	1.54E-05	0.000943712	5.249594669	5562.706953	1107.904462	589.1533798	0.531772729	1.180794934	0.627914545
8.048048048	0.03003003	169.4863539	1.54E-05	0.000943713	5.250652981	5563.826813	1107.756354	588.8748141	0.53159236	1.180637081	0.627617652
8.078078078	0.03003003	169.3381457	1.55E-05	0.000943713	5.251715809	5564.951456	1107.608146	588.5959662	0.531411735	1.180479122	0.627320458
8.108108108	0.03003003	169.1898375	1.55E-05	0.000943713	5.252783173	5566.080901	1107.459838	588.3168354	0.531230854	1.180321056	0.627022963
8.138138138	0.03003003	169.0414292	1.55E-05	0.000943713	5.253855092	5567.215167	1107.311429	588.0374208	0.531049717	1.180162884	0.626725165
8.168168168	0.03003003	168.8929204	1.55E-05	0.000943714	5.254931584	5568.354274	1107.16292	587.7577217	0.530868322	1.180004605	0.626427064
8.198198198	0.03003003	168.7443111	1.55E-05	0.000943714	5.256012667	5569.498242	1107.014311	587.4777374	0.530686669	1.179846218	0.62612866
8.228228228	0.03003003	168.5956008	1.55E-05	0.000943714	5.257098362	5570.647092	1106.865601	587.1974672	0.530504758	1.179687724	0.62582995
8.258258258	0.03003003	168.4467896	1.55E-05	0.000943714	5.258188687	5571.800844	1106.71679	586.9169102	0.530322586	1.179529122	0.625530935
8.288288288	0.03003003	168.297877	1.56E-05	0.000943715	5.25928366	5572.959517	1106.567877	586.6360656	0.530140155	1.179370413	0.625231613
8.318318318	0.03003003	168.1488629	1.56E-05	0.000943715	5.260383302	5574.123132	1106.418863	586.3549329	0.529957462	1.179211595	0.624931984
8.348348348	0.03003003	167.9997471	1.56E-05	0.000943715	5.261487632	5575.291709	1106.269747	586.0735111	0.529774508	1.179052668	0.624632047
8.378378378	0.03003003	167.8505292	1.56E-05	0.000943715	5.262596669	5576.46527	1106.120529	585.7917994	0.529591291	1.178893633	0.624331802
8.408408408	0.03003003	167.7012092	1.56E-05	0.000943716	5.263710432	5577.643835	1105.971209	585.5097972	0.529407811	1.178734489	0.624031246
8.438438438	0.03003003	167.5517867	1.56E-05	0.000943716	5.264828942	5578.827425	1105.821787	585.2275037	0.529224067	1.178575236	0.62373038
8.468468468	0.03003003	167.4022615	1.56E-05	0.000943716	5.265952219	5580.01606	1105.672262	584.9449179	0.529040059	1.178415873	0.623429203
8.498498498	0.03003003	167.2526335	1.57E-05	0.000943717	5.267080281	5581.209762	1105.522633	584.6620393	0.528855784	1.178256401	0.623127713
8.528528529	0.03003003	167.1029022	1.57E-05	0.000943717	5.26821315	5582.408552	1105.372902	584.3788669	0.528671244	1.178096819	0.62282591
8.558558559	0.03003003	166.9530676	1.57E-05	0.000943717	5.269350845	5583.612451	1105.223068	584.0954	0.528486436	1.177937126	0.622523794
8.588588589	0.03003003	166.8031294	1.57E-05	0.000943717	5.270493386	5584.821481	1105.073129	583.8116379	0.528301361	1.177777324	0.622221363
8.618618619	0.03003003	166.6530874	1.57E-05	0.000943718	5.271640795	5586.035664	1104.923087	583.5275796	0.528116017	1.17761741	0.621918616
8.648648649	0.03003003	166.5029412	1.57E-05	0.000943718	5.272793091	5587.25502	1104.772941	583.2432243	0.527930403	1.177457386	0.621615552
8.678678679	0.03003003	166.3526907	1.57E-05	0.000943718	5.273950295	5588.479572	1104.622691	582.9585714	0.52774452	1.17729725	0.621312172
8.708708709	0.03003003	166.2023357	1.58E-05	0.000943719	5.275112427	5589.709342	1104.472336	582.67362	0.527558365	1.177137003	0.621008473
8.738738739	0.03003003	166.0518758	1.58E-05	0.000943719	5.27627951	5590.944352	1104.321876	582.3883692	0.527371939	1.176976644	0.620704455
8.768768769	0.03003003	165.9013109	1.58E-05	0.000943719	5.277451562	5592.184623	1104.171311	582.1028182	0.527185241	1.176816173	0.620400117
8.798798799	0.03003003	165.7506407	1.58E-05	0.000943719	5.278628607	5593.430179	1104.020641	581.8169663	0.526998269	1.17665559	0.620095459
8.828828829	0.03003003	165.599865	1.58E-05	0.00094372	5.279810664	5594.681041	1103.869865	581.5308126	0.526811023	1.176494895	0.619790479
8.858858859	0.03003003	165.4489835	1.58E-05	0.00094372	5.280997755	5595.937232	1103.718983	581.2443562	0.526623502	1.176334087	0.619485176
8.888888889	0.03003003	165.297996	1.58E-05	0.00094372	5.282189901	5597.198775	1103.567996	580.9575964	0.526435705	1.176173165	0.61917955
8.918918919	0.03003003	165.1469022	1.59E-05	0.000943721	5.283387125	5598.465693	1103.416902	580.6705323	0.526247632	1.176012131	0.6188736
8.948948949	0.03003003	164.9957018	1.59E-05	0.000943721	5.284589447	5599.738009	1103.265702	580.3831631	0.526059282	1.175850983	0.618567324
8.978978979	0.03003003	164.8443948	1.59E-05	0.000943721	5.28579689	5601.015745	1103.114395	580.0954879	0.525870654	1.175689721	0.618260722
9.009009009	0.03003003	164.6929807	1.59E-05	0.000943721	5.287009475	5602.298925	1102.962981	579.8075058	0.525681746	1.175528345	0.617953793
9.039039039	0.03003003	164.5414593	1.59E-05	0.000943722	5.288227225	5603.587573	1102.811459	579.5192161	0.525492559	1.175366855	0.617646537
9.069069069	0.03003003	164.3898304	1.59E-05	0.000943722	5.289450162	5604.881711	1102.65983	579.2306179	0.525303092	1.175205251	0.617338951
9.099099099	0.03003003	164.2380938	1.60E-05	0.000943722	5.290678307	5606.181364	1102.508094	578.9417103	0.525113343	1.175043531	0.617031036
9.129129129	0.03003003	164.0862491	1.60E-05	0.000943723	5.291911684	5607.486554	1102.356249	578.6524925	0.524923311	1.174881696	0.61672279
9.159159159	0.03003003	163.9342962	1.60E-05	0.000943723	5.293150315	5608.797307	1102.204296	578.3629635	0.524732997	1.174719746	0.616414213
9.189189189	0.03003003	163.7822347	1.60E-05	0.000943723	5.294394223	5610.113645	1102.052235	578.0731226	0.524542399	1.17455768	0.616105303
9.219219219	0.03003003	163.6300644	1.60E-05	0.000943723	5.29564343	5611.435594	1101.900064	577.7829689	0.524351516	1.174395499	0.61579606
9.249249249	0.03003003	163.4777851	1.60E-05	0.000943724	5.29689796	5612.763178	1101.747785	577.4925014	0.524160347	1.174233201	0.615486482
9.279279279	0.03003003	163.3253965	1.60E-05	0.000943724	5.298157836	5614.09642	1101.595397	577.2017193	0.523968892	1.174070786	0.615176569
9.309309309	0.03003003	163.1728984	1.61E-05	0.000943724	5.29942308	5615.435346	1101.442898	576.9106217	0.52377715	1.173908255	0.61486632
9.339339339	0.03003003	163.0202904	1.61E-05	0.000943725	5.300693717	5616.77998	1101.29029	576.6192078	0.523585119	1.173745607	0.614555733
9.369369369	0.03003003	162.8675723	1.61E-05	0.000943725	5.301969769	5618.130347	1101.137572	576.3274766	0.523392799	1.173582841	0.614244809
9.399399399	0.03003003	162.7147439	1.61E-05	0.000943725	5.303251261	5619.486472	1100.984744	576.0354272	0.52320019	1.173419958	0.613933545
9.429429429	0.03003003	162.5618049	1.61E-05	0.000943726	5.304538215	5620.848381	1100.831805	575.7430588	0.52300729	1.173256957	0.613621941
9.459459459	0.03003003	162.408755	1.61E-05	0.000943726	5.305830657	5622.216098	1100.678755	575.4503704	0.522814098	1.173093838	0.613309996
9.489489489	0.03003003	162.255594	1.62E-05	0.000943726	5.307128611	5623.58965	1100.525594	575.1573611	0.522620614	1.1729306	0.61299771
9.51951952	0.03003003	162.1023215	1.62E-05	0.000943726	5.308432099	5624.969062	1100.372322	574.8640301	0.522426836	1.172767243	0.61268508
9.54954955	0.03003003	161.9489374	1.62E-05	0.000943727	5.309741148	5626.354359	1100.218937	574.5703763	0.522232764	1.172603768	0.612372106
9.57957958	0.03003003	161.7954414	1.62E-05	0.000943727	5.31105578	5627.745567	1100.065441	574.276399	0.522038396	1.172440173	0.612058788
9.60960961	0.03003003	161.6418331	1.62E-05	0.000943727	5.312376022	5629.142713	1099.911833	573.9820971	0.521843733	1.172276459	0.611745124
9.63963964	0.03003003	161.4881124	1.62E-05	0.000943728	5.313701897	5630.545823	1099.758112	573.6874697	0.521648773	1.172112625	0.611431112
9.66966967	0.03003003	161.3342789	1.63E-05	0.000943728	5.315033431	5631.954923	1099.604279	573.3925159	0.521453515	1.17194867	0.611116753
9.6996997	0.03003003	161.1803324	1.63E-05	0.000943728	5.316370648	5633.37004	1099.450332	573.0972347	0.521257958	1.171784595	0.610802045
9.72972973	0.03003003	161.0262725	1.63E-05	0.000943729	5.317713575	5634.791201	1099.296273	572.8016253	0.521062101	1.1716204	0.610486987
9.75975976	0.03003003	160.8720991	1.63E-05	0.000943729	5.319062236	5636.218432	1099.142099	572.5056866	0.520865944	1.171456083	0.610171578
9.78978979	0.03003003	160.7178119	1.63E-05	0.000943729	5.320416657	5637.65176	1098.987812	572.2094177	0.520669485	1.171291645	0.609855817
9.81981982	0.03003003	160.5634105	1.63E-05	0.00094373	5.321776863	5639.091213	1098.83341	571.9128177	0.520472723	1.171127085	0.609539704
9.84984985	0.03003003	160.4088947	1.64E-05	0.00094373	5.323142881	5640.536818	1098.678895	571.6158857	0.520275659	1.170962404	0.609223236
9.87987988	0.03003003	160.2542642	1.64E-05	0.00094373	5.324514736	5641.988603	1098.524264	571.3186205	0.52007829	1.1707976	0.608906413
9.90990991	0.03003003	160.0995187	1.64E-05	0.00094373	5.325892455	5643.446594	1098.369519	571.0210213	0.519880615	1.170632674	0.608589235
9.93993994	0.03003003	159.944658	1.64E-05	0.000943731	5.327276064	5644.910821	1098.214658	570.7230871	0.519682635	1.170467624	0.608271699
9.96996997	0.03003003	159.7896818	1.64E-05	0.000943731	5.32866559	5646.381311	1098.059682	570.4248169	0.519484347	1.170302452	0.607953805
10	0.03003003	159.6345897	1.64E-05	0.000943731	5.330061058	5647.858092	1097.90459	570.1262098	0.519285751	1.170137156	0.607635552
10.03003003	0.03003003	159.4793815	1.65E-05	0.000943732	5.331462497	5649.341193	1097.749381	569.8272647	0.519086847	1.169971737	0.607316939
10.06006006	0.03003003	159.3240569	1.65E-05	0.000943732	5.332869932	5650.830642	1097.594057	569.5279807	0.518887632	1.169806193	0.606997965
10.09009009	0.03003003	159.1686156	1.65E-05	0.000943732	5.334283392	5652.326468	1097.438616	569.2283568	0.518688106	1.169640525	0.606678629
10.12012012	0.03003003	159.0130574	1.65E-05	0.000943733	5.335702903	5653.8287	1097.283057	568.9283919	0.518488268	1.169474733	0.606358929
10.15015015	0.03003003	158.8573819	1.65E-05	0.000943733	5.337128492	5655.337367	1097.127382	568.6280851	0.518288117	1.169308815	0.606038864
10.18018018	0.03003003	158.7015888	1.65E-05	0.000943733	5.338560188	5656.852498	1096.971589	568.3274353	0.518087652	1.169142772	0.605718434
10.21021021	0.03003003	158.5456779	1.66E-05	0.000943734	5.339998019	5658.374123	1096.815678	568.0264415	0.517886873	1.168976604	0.605397638
10.24024024	0.03003003	158.3896488	1.66E-05	0.000943734	5.341442011	5659.902271	1096.659649	567.7251028	0.517685777	1.168810309	0.605076474
10.27027027	0.03003003	158.2335013	1.66E-05	0.000943734	5.342892194	5661.436972	1096.503501	567.4234181	0.517484365	1.168643889	0.604754941
10.3003003	0.03003003	158.077235	1.66E-05	0.000943735	5.344348596	5662.978256	1096.347235	567.1213863	0.517282635	1.168477341	0.604433038
10.33033033	0.03003003	157.9208497	1.66E-05	0.000943735	5.345811245	5664.526153	1096.19085	566.8190065	0.517080586	1.168310667	0.604110764
10.36036036	0.03003003	157.7643451	1.66E-05	0.000943735	5.34728017	5666.080694	1096.034345	566.5162776	0.516878217	1.168143866	0.603788118
10.39039039	0.03003003	157.6077209	1.67E-05	0.000943736	5.348755399	5667.641909	1095.877721	566.2131985	0.516675527	1.167976937	0.603465099
10.42042042	0.03003003	157.4509767	1.67E-05	0.000943736	5.350236963	5669.209829	1095.720977	565.9097682	0.516472515	1.167809881	0.603141706
10.45045045	0.03003003	157.2941122	1.67E-05	0.000943736	5.351724889	5670.784484	1095.564112	565.6059857	0.51626918	1.167642696	0.602817937
10.48048048	0.03003003	157.1371272	1.67E-05	0.000943737	5.353219208	5672.365907	1095.407127	565.3018499	0.516065521	1.167475383	0.602493792
10.51051051	0.03003003	156.9800214	1.67E-05	0.000943737	5.354719949	5673.954127	1095.250021	564.9973596	0.515861537	1.167307941	0.602169269
10.54054054	0.03003003	156.8227944	1.67E-05	0.000943737	5.356227142	5675.549177	1095.092794	564.692514	0.515657227	1.167140369	0.601844367
10.57057057	0.03003003	156.6654459	1.68E-05	0.000943738	5.357740816	5677.151089	1094.935446	564.3873118	0.51545259	1.166972669	0.601519085
10.6006006	0.03003003	156.5079756	1.68E-05	0.000943738	5.359261002	5678.759894	1094.777976	564.081752	0.515247625	1.166804838	0.601193422
10.63063063	0.03003003	156.3503833	1.68E-05	0.000943738	5.360787731	5680.375624	1094.620383	563.7758336	0.515042331	1.166636878	0.600867377
10.66066066	0.03003003	156.1926685	1.68E-05	0.000943739	5.362321032	5681.998312	1094.462669	563.4695554	0.514836706	1.166468787	0.600540948
10.69069069	0.03003003	156.034831	1.68E-05	0.000943739	5.363860937	5683.62799	1094.304831	563.1629163	0.51463075	1.166300565	0.600214135
10.72072072	0.03003003	155.8768705	1.69E-05	0.000943739	5.365407477	5685.264692	1094.146871	562.8559153	0.514424462	1.166132212	0.599886936
10.75075075	0.03003003	155.7187866	1.69E-05	0.00094374	5.366960681	5686.908449	1093.988787	562.5485512	0.51421784	1.165963728	0.59955935
10.78078078	0.03003003	155.5605791	1.69E-05	0.00094374	5.368520583	5688.559295	1093.830579	562.2408229	0.514010884	1.165795111	0.599231376
10.81081081	0.03003003	155.4022476	1.69E-05	0.00094374	5.370087213	5690.217263	1093.672248	561.9327293	0.513803592	1.165626363	0.598903012
10.84084084	0.03003003	155.2437918	1.69E-05	0.000943741	5.371660603	5691.882388	1093.513792	561.6242693	0.513595963	1.165457482	0.598574258
10.87087087	0.03003003	155.0852113	1.69E-05	0.000943741	5.373240785	5693.554702	1093.355211	561.3154417	0.513387997	1.165288468	0.598245113
10.9009009	0.03003003	154.9265059	1.70E-05	0.000943741	5.374827791	5695.23424	1093.196506	561.0062455	0.513179691	1.165119322	0.597915574
10.93093093	0.03003003	154.7676751	1.70E-05	0.000943742	5.376421654	5696.921036	1093.037675	560.6966795	0.512971046	1.164950041	0.597585641
10.96096096	0.03003003	154.6087188	1.70E-05	0.000943742	5.378022405	5698.615124	1092.878719	560.3867425	0.512762059	1.164780627	0.597255313
10.99099099	0.03003003	154.4496366	1.70E-05	0.000943742	5.379630078	5700.316539	1092.719637	560.0764334	0.512552731	1.164611078	0.596924588
11.02102102	0.03003003	154.290428	1.70E-05	0.000943743	5.381244706	5702.025316	1092.560428	559.765751	0.512343058	1.164441395	0.596593466
11.05105105	0.03003003	154.1310929	1.71E-05	0.000943743	5.382866322	5703.74149	1092.401093	559.4546943	0.512133041	1.164271577	0.596261944
11.08108108	0.03003003	153.9716309	1.71E-05	0.000943743	5.384494958	5705.465096	1092.241631	559.1432619	0.511922679	1.164101624	0.595930022
11.11111111	0.03003003	153.8120415	1.71E-05	0.000943744	5.38613065	5707.19617	1092.082042	558.8314527	0.51171197	1.163931535	0.595597699
11.14114114	0.03003003	153.6523246	1.71E-05	0.000943744	5.38777343	5708.934748	1091.922325	558.5192657	0.511500913	1.16376131	0.595264972
11.17117117	0.03003003	153.4924798	1.71E-05	0.000943744	5.389423333	5710.680865	1091.76248	558.2066995	0.511289506	1.163590949	0.594931842
11.2012012	0.03003003	153.3325066	1.71E-05	0.000943745	5.391080392	5712.434559	1091.602507	557.893753	0.51107775	1.163420451	0.594598306
11.23123123	0.03003003	153.1724049	1.72E-05	0.000943745	5.392744643	5714.195864	1091.442405	557.5804249	0.510865642	1.163249816	0.594264364
11.26126126	0.03003003	153.0121742	1.72E-05	0.000943746	5.39441612	5715.964819	1091.282174	557.2667142	0.510653182	1.163079044	0.593930014
11.29129129	0.03003003	152.8518141	1.72E-05	0.000943746	5.396094858	5717.74146	1091.121814	556.9526195	0.510440367	1.162908133	0.593595255
11.32132132	0.03003003	152.6913245	1.72E-05	0.000943746	5.397780892	5719.525824	1090.961324	556.6381397	0.510227198	1.162737085	0.593260085
11.35135135	0.03003003	152.5307048	1.72E-05	0.000943747	5.399474258	5721.317949	1090.800705	556.3232736	0.510013673	1.162565898	0.592924503
11.38138138	0.03003003	152.3699548	1.73E-05	0.000943747	5.401174991	5723.117873	1090.639955	556.0080199	0.50979979	1.162394572	0.592588508
11.41141141	0.03003003	152.2090741	1.73E-05	0.000943747	5.402883127	5724.925633	1090.479074	555.6923773	0.509585549	1.162223106	0.592252099
11.44144144	0.03003003	152.0480624	1.73E-05	0.000943748	5.404598702	5726.741267	1090.318062	555.3763447	0.509370948	1.162051502	0.591915275
